,temp.min,temp.max,temp.mean,hum.min,hum.max,hum.mean,press.min,press.max,press.mean,sunshine,gust.min,gust.max,gust.mean,speed.min,speed.max,speed.mean
1533,15.380529000000001,27.06053,21.43678,38,77,57.29166800000001,1017.7,1020.5,1019.2041,861.48334,2.16,12.24,4.98,1.0656,6.3936005,3.599043
1534,17.250528,29.440528999999998,23.503029,36,78,56.29166800000001,1013.1,1018.8,1016.1125,858.4167,6.12,18.0,11.535,2.742756,10.109169,6.1306167
1536,16.680529,27.410528000000003,22.196363,45,84,65.666664,1019.6,1021.8,1020.50824,741.0780599999999,3.6,15.119998999999998,8.7,1.0656,9.722688,4.351530599999999
1537,18.12053,29.30053,23.693863,37,82,59.66666800000001,1019.3,1022.7,1021.04175,810.85205,2.16,11.519999499999999,5.970000700000001,0.2664,6.3322554,3.1511297000000003
1538,19.430529,29.590528000000003,24.336776999999998,36,68,53.83333199999999,1017.5,1021.0,1019.55835,845.95,1.8,9.36,5.864999299999999,0.5328,5.956885,3.3203992999999996
1539,18.20053,29.89053,24.458029999999997,41,83,60.08333199999999,1016.6,1019.8,1018.34155,823.6177,1.08,12.599999,5.13,0.2664,5.327999999999999,2.3802545
1540,20.190529,31.170528000000004,25.800947,36,73,55.5,1015.6,1018.1,1016.99585,769.2687,3.6,15.480000500000001,7.319999,0.0,6.2191706,3.6870441
1544,8.770529,20.340528,14.439696,33,82,57.54166800000001,1015.5,1019.9,1017.8542,715.0085,1.8,20.16,9.63,1.0983953000000002,8.677445,5.0132318
1545,12.310528999999999,25.190529,18.641779,37,65,54.79166800000001,1015.9,1018.4,1016.6460000000001,183.68298000000001,6.12,22.68,14.985,0.5956885000000001,12.700883000000001,7.0150704
1546,17.22053,27.90053,22.40886,39,75,58.75,1015.1,1019.6,1017.7957,726.06995,2.8799999,16.56,6.99,1.0656,6.3546309999999995,3.452382
1550,4.650528400000001,10.890528999999999,7.5726113,60,93,78.375,1016.1,1020.2,1018.41656,330.0562,1.08,21.24,14.010001,0.5956885000000001,7.9831147,5.5283875
1554,7.200528599999999,13.810529,9.660946000000001,50,94,76.375,1019.8,1027.4,1023.8792,0.0,3.2399998,16.56,10.230000500000001,0.37674650000000004,11.239428,7.869471000000001
1561,-0.6694713000000001,5.7805285,1.5205287,52,91,75.375,1020.9,1025.5,1023.3875,514.35,1.8,18.359999,13.529998,2.028842,9.327805499999998,5.1242204000000005
1562,-2.1494715,3.6805286,0.0026119202,53,94,76.125,1012.6,1021.0,1016.4666,397.2752,3.96,20.519999,13.065,0.79920006,14.2791395,5.23482
1563,-3.4994714,2.4105287,-1.197388,60,90,79.291664,1015.0,1023.4,1019.05005,81.702126,5.04,17.64,10.56,1.1302395,8.819409,4.0351042999999995
1564,-2.0094714,2.5405285,-0.14905465,59,88,74.708336,1019.3,1026.0,1023.30835,509.9764,3.6,23.039998999999998,14.175,0.2664,11.940546000000001,6.542457
1567,-0.059471345999999994,7.5305285,2.706362,53,92,73.833336,1021.6,1031.2,1026.3584,502.49478,3.6,21.96,14.549999,4.520958,16.204477,10.260388
1574,0.65052867,5.3705287,2.1776117999999998,70,95,88.166664,1032.5,1034.6,1033.5958,280.2876,0.35999998,7.559999499999999,5.5949993,0.5956885000000001,6.196305799999999,2.4638082999999997
1575,-1.4694713,5.0605288,1.3146954,65,97,80.0,1029.8,1033.8,1031.5502,394.1855,0.35999998,19.44,10.275001,0.0,4.4097047,2.1434523999999997
1576,-0.26947135,8.340529,3.7142785000000003,55,73,61.375,1024.6,1029.1,1026.2457,236.1887,2.16,20.880001,7.800000999999999,2.5132127,8.424308,4.863982
1577,2.5505285,7.9405284,5.6017779999999995,51,72,64.083336,1024.7,1031.6,1027.267,241.14896000000002,2.8799999,16.919998,10.919999,2.5132127,8.326864,5.1048827
1578,0.65052867,4.0905285000000005,1.9759455000000001,68,85,75.75,1031.9,1034.8,1033.1376,313.38723999999996,1.4399998999999999,24.48,8.505,0.9605189000000001,9.824347,3.9070102999999996
1579,2.0605285,6.200528599999999,4.1851115,71,90,79.458336,1032.4,1036.5,1034.4125,4.67234,2.8799999,29.16,16.32,1.5533656,15.773939000000002,9.040526
1580,4.0305285,7.9105286999999995,5.7442779999999996,73,89,80.541664,1034.5,1036.1,1035.1708,0.0,3.96,21.599998,9.974999,0.79920006,12.280433,4.732187000000001
1583,-1.6494713,2.7205286,0.046778694,53,90,75.291664,1037.9,1039.6,1038.9083,471.59112999999996,1.8,19.8,8.58,0.84243083,6.074855,3.5008614000000002
1584,-1.4994713,4.740528599999999,1.1105286,61,95,79.958336,1035.8,1040.1,1038.2667,243.22801,2.52,29.519999,10.425,0.9605189000000001,16.68991,5.7859845000000005
1587,1.1905286,4.5505285,2.8409459999999997,72,92,80.75,1032.0,1034.6,1033.7084,182.06808,4.68,24.84,9.36,3.2951862999999997,12.280433,5.5502114
1595,0.26052865,6.5305285,3.4742787000000006,66,94,80.916664,1023.2,1024.9,1024.1625,426.278,7.559999499999999,28.08,18.315,3.118132,17.61466,8.259331
1596,0.13052866,10.560528999999999,3.9296951,51,89,70.583336,1010.9,1023.1,1016.42084,186.47234,3.2399998,26.64,14.625,3.1067312,8.172013,4.957927
1599,-1.4894713,2.8005285,0.6217786,54,78,67.583336,1013.1,1019.0,1016.17505,528.812,1.4399998999999999,29.519999,11.174998,1.1913770000000001,11.712514,7.3690834
1600,-0.58947134,6.450528599999999,2.8855286,63,83,74.583336,1012.4,1017.9,1014.05005,0.0,2.8799999,14.04,9.345,1.3319999999999999,8.677445,5.102185700000001
1601,-1.4394714,2.2505286,0.26344535,67,91,77.375,1018.2,1022.5,1020.4876,314.91666000000004,5.3999996,18.359999,10.32,4.0313635,9.418661,7.212925
1602,-2.3394713,3.3405285000000005,-0.40780473,58,93,76.791664,1003.6,1020.2,1011.6833,550.1167,1.8,19.44,7.44,0.84243083,7.670285000000001,3.2341576
1603,-0.88947135,4.750528299999999,1.2238619,50,89,72.125,993.9,1003.1,997.95825,71.48935999999999,6.4799995,25.199999,12.525001,1.3319999999999999,16.653728,8.371146000000001
1605,-2.7994714,0.9405287,-0.9819713,58,86,71.208336,1015.2,1020.0,1018.0374,484.81237999999996,1.08,15.119998999999998,7.3950005,0.5328,5.956885,3.4017372000000003
1607,2.6705287,9.780529,6.1521955,56,86,71.708336,989.6,1005.7,995.92505,360.04575,36.0,62.639996,48.209995,18.099524,36.624916,25.192293
1614,-0.69947135,4.000529,2.0030286,69,93,83.291664,1002.7,1027.4,1014.5334,14.744679999999999,9.36,34.56,26.909997999999998,4.336678,21.859413,15.935170000000001
1615,-2.7594714,5.5205283,0.6617786,49,94,75.041664,1027.2,1030.4,1028.7416,324.61795,5.3999996,27.359999,15.794998999999999,0.79920006,19.579947,9.439457
1616,0.47052866,6.5505285,2.4709453999999997,47,78,65.0,1028.2,1029.9,1029.1166,585.3593,3.2399998,18.359999,8.445001,3.3697233,9.448753,6.0853457
1617,-1.0194713,7.2105284,2.6321952,48,78,58.375,1023.6,1029.6,1027.2458,585.85815,2.8799999,20.880001,8.235,1.4346079,7.780522,4.518159
1619,1.3105286,8.880529,4.6863627,61,89,75.541664,1015.3,1023.5,1020.1541,328.32623,13.679998999999999,34.92,22.980001,5.068606,14.673779999999999,9.050178
1620,4.7805285,11.540529,8.384696,53,79,67.291664,1013.9,1016.8,1015.5625,312.6383,28.08,54.719997,40.98,8.867559,26.439444,17.162546
1623,0.79052866,7.6005287,3.7876122000000003,50,96,75.958336,1030.8,1037.7,1035.4417,329.5844,3.96,19.8,9.914997999999999,0.2664,10.467858999999999,5.0783052
1624,-0.34947133,10.770529,4.2771955,45,81,66.083336,1035.7,1038.4,1037.1125,611.717,11.159999000000001,23.4,15.779998999999998,4.652476,9.369556,6.628898599999999
1625,0.87052864,13.140529,5.697613,48,87,65.208336,1034.9,1039.1,1037.0709,484.3121,1.8,23.759998,10.619999,1.3583788,9.946392999999999,6.162676
1626,-0.43947133,13.940529000000002,5.7438626,46,82,66.416664,1030.5,1036.2,1033.5123,618.3667,9.0,25.56,16.409998,4.13564,12.132173,7.701102000000001
1627,3.4905286,15.040529000000001,8.051362,39,73,55.54166800000001,1027.7,1031.8,1029.9249,621.6333599999999,0.71999997,14.4,5.6699996,1.8837326,6.823169,5.385215799999999
1628,5.0605288,16.010529000000002,9.449695,32,68,47.25,1022.3,1028.6,1025.8334,614.0483,1.4399998999999999,8.64,5.0849996,3.0139720000000003,8.795236000000001,5.396557
1629,3.8105285,13.110529000000001,8.945528999999999,36,70,53.0,1019.0,1023.9,1021.7583,623.5022,1.08,25.199999,4.905,0.0,6.707780400000001,3.0215895
1630,4.0305285,13.710529000000001,8.287612,55,72,62.91666800000001,1020.4,1022.2,1021.3708,395.21063,8.64,25.199999,15.075,1.4346079,14.73652,6.253095
1631,4.6805286,14.090529,9.355113000000001,57,94,73.541664,1022.2,1026.1,1024.0499,346.61300000000006,1.8,11.159999000000001,5.205,1.3319999999999999,4.890454,3.1543972
1632,5.0905285000000005,16.12053,10.067196000000001,45,87,68.541664,1026.4,1030.3,1028.1752,631.889,1.8,23.759998,8.804999,1.5533656,7.6887669999999995,4.728828
1634,2.0805285,13.470529,7.1763625,21,86,52.291668,1033.5,1036.7,1035.3125,619.24994,18.72,32.760002,26.699999,6.179101999999999,17.920225,12.648358
1635,0.33052868,11.710529,5.234694999999999,29,53,39.5,1035.4,1039.0,1037.2083,647.9667,5.04,28.44,19.844997,1.0983953000000002,11.973191,5.9531426
1636,2.3305285,13.170529,7.0288634000000005,43,66,53.25,1033.8,1038.1,1036.075,649.8747,5.3999996,21.24,17.16,1.1302395,6.196305799999999,3.3824627
1637,2.8305285,15.180529,9.2484455,55,81,69.166664,1031.0,1035.8,1033.6583,643.66846,1.8,27.72,16.755,0.84243083,8.275568,5.024412
1638,4.290529,16.230529999999998,10.31428,50,74,61.75,1023.2,1032.1,1027.9374,658.0333,1.8,29.519999,15.899998000000002,1.1302395,7.6331854,4.604931400000001
1639,5.8605285,16.840528,11.324278999999999,41,71,54.54166800000001,1020.4,1023.9,1021.9458599999999,636.2053,5.3999996,41.039997,26.01,2.9424841,24.798107,12.094642
1640,14.180529,26.750528000000003,21.167612,43,77,59.20833199999999,1018.8,1024.2,1021.87085,925.6347,4.32,21.96,11.924998,1.5533656,6.681277799999999,4.5938487
1641,14.710529000000001,28.940528999999998,22.860113000000002,36,80,56.29166800000001,1014.1,1019.9,1017.12915,946.7,2.8799999,17.64,8.925001,0.2664,7.078424000000001,3.7951057
1643,16.05053,31.340528000000003,23.761779999999998,32,83,58.79166800000001,1005.3,1015.6,1010.37085,939.5496,8.64,27.0,17.85,3.8420756000000003,15.168432999999999,11.154834
1644,16.940529,29.860529,23.785116,37,73,51.208332,999.6,1009.3,1005.4082599999999,796.92664,4.32,43.56,17.219995,3.1067312,16.848616,7.975944
1647,10.520529,20.940529,16.217195999999998,35,65,48.5,1017.9,1024.5,1022.8293,942.26935,6.8399997,40.68,25.29,1.8837326,15.205816,10.503912
1651,10.470528999999999,20.54053,15.676781,51,90,69.166664,1008.4,1013.5,1011.3667,542.5531,1.08,32.399998,16.8,0.5328,16.389554999999998,5.625049
1652,13.770529000000002,23.87053,19.038861999999998,35,74,53.04166800000001,1013.0,1016.2,1014.5708,910.2344400000001,5.7599998,29.519999,18.074999,0.5328,9.0732565,4.471769
1653,14.110529000000001,28.660528000000003,21.318445,33,75,56.41666800000001,1007.0,1015.1,1012.3416,565.7121,9.72,40.68,20.895,4.057684,19.98,10.289185
1656,12.000529,27.010529,20.342613,42,86,63.375,1015.0,1020.8,1017.92084,929.635,5.3999996,21.599998,14.039998,1.1913770000000001,8.258399,4.9051843
1657,17.160528,28.410528000000003,23.469278,39,82,60.625,1011.9,1015.9,1014.33344,583.5809,3.6,16.199999,9.914997999999999,0.0,7.36826,3.4268491
1658,18.570529999999998,30.14053,24.408865,33,75,50.333332,1008.6,1013.3,1010.9291400000001,794.5617,6.4799995,28.44,16.47,2.4123544999999997,11.869009,6.7536179999999995
1662,15.440529000000002,26.930528999999996,20.904695999999998,49,96,72.958336,1014.9,1017.8,1016.5918,705.2196,1.8,21.599998,11.219998,0.5328,11.651765,6.8666058
1663,16.71053,31.340528000000003,24.344694,39,84,62.54166800000001,1015.7,1018.2,1017.02905,948.2198,10.08,21.24,15.074998,6.675965,12.225408999999999,9.352255
1664,19.570529999999998,34.85053,27.280945000000003,39,81,60.125,1016.7,1020.2,1018.5166,950.0399,3.6,20.880001,11.459999,0.9605189000000001,9.247572,5.457281
1665,23.910528,36.12053,30.425112,38,74,57.08333199999999,1020.7,1023.1,1021.76245,946.87335,2.16,12.599999,7.364998299999999,1.1913770000000001,5.2339296,3.3981277999999997
1666,22.240528,33.02053,27.854279,55,88,68.666664,1019.8,1024.0,1021.8960000000001,945.86414,1.4399998999999999,25.56,11.91,0.0,17.082869,9.445433999999999
1667,17.06053,30.520528999999996,24.303444,49,71,56.0,1018.8,1023.3,1020.86676,960.69995,7.559999499999999,18.72,12.69,0.84243083,12.280433,6.514292
1668,17.030529,33.080529999999996,25.566361999999998,28,80,57.29166800000001,1014.5,1020.4,1017.3833599999999,960.25,8.28,22.319998000000002,15.029998999999998,0.5328,10.538806,6.0195403
1669,21.170528,34.200527,28.318448999999998,36,81,56.58333199999999,1015.2,1017.3,1016.0625,959.68335,6.12,23.039998999999998,16.26,1.4346079,15.471857,8.135503
1672,15.420529,26.81053,21.22428,45,78,61.625,1017.5,1019.9,1018.70416,228.99557000000001,6.4799995,15.119998999999998,11.745002000000001,2.0806506000000002,8.014169,4.458474
1673,13.010529,27.45053,20.674696,46,84,64.041664,1017.6,1022.0,1020.0168,955.9231,7.2,21.599998,12.630002000000001,0.2664,9.369556,5.6832566
1674,17.79053,30.410528000000003,23.80053,27,69,50.875,1014.2,1019.0,1017.2542,940.8833,2.16,15.119998999999998,9.854999000000001,1.5984001,7.920641000000001,4.818482
1677,15.160529,20.860529,18.240945999999997,57,85,68.0,1013.1,1017.3,1015.1167,311.8532,7.559999499999999,22.319998000000002,17.234999,3.7391023999999997,17.198795,9.2779875
1678,10.960529,22.740528,17.352612,48,78,60.375,1014.7,1018.4,1016.70844,766.28754,5.3999996,22.68,12.540001,0.2664,14.209388,6.4674059999999995
1679,10.250529,23.590528,17.65928,39,83,58.125,1016.2,1020.0,1018.06665,851.83704,5.7599998,16.199999,10.245,0.84243083,9.914233,4.467179
1680,15.170529,22.430529,19.147612,51,73,60.20833199999999,1013.4,1017.1,1014.95,264.60355,3.2399998,17.28,8.879999,0.7534930000000001,11.201478,4.079585
1684,11.600529,23.680529,18.435112,48,92,67.875,1013.5,1015.8,1014.6709,712.5121,8.28,20.16,15.63,3.4734309000000003,11.566178,6.892472
1685,12.870529,25.71053,19.982613,39,87,63.29166800000001,1014.3,1017.8,1016.03754,926.385,3.6,11.879999,7.0949993000000005,1.5533656,8.089089999999999,4.815706
1686,16.430529,27.330528,22.267197,34,74,54.75,1011.2,1015.9,1013.6501,764.1224,1.4399998999999999,15.84,8.729999000000001,0.2664,7.743950999999999,4.153528700000001
1687,17.600529,27.690528999999998,23.127195,34,65,49.833332,1011.5,1013.6,1012.2708,427.44928,2.8799999,17.28,11.459997999999999,1.4346079,10.974256500000001,6.245299
1688,18.590528,26.850528999999998,23.332193,41,67,55.625,1013.6,1015.7,1014.84155,730.1666,5.3999996,20.16,12.45,1.1302395,11.003319,4.810939299999999
1691,17.270529,29.90053,24.090948,39,85,61.20833199999999,1021.1,1023.5,1022.6001,644.85834,6.8399997,18.72,11.295001,1.9394212,10.0281105,6.9258523
1692,19.14053,33.200527,26.524696000000002,33,79,54.5,1015.6,1022.4,1019.3457599999999,888.58136,6.4799995,23.4,13.965,1.0983953000000002,9.62733,6.050171
1693,20.660528,35.380527,28.563028000000003,32,80,55.5,1014.0,1016.9,1015.56665,922.2834,3.2399998,18.0,8.759999,0.0,7.992000000000001,3.6696427000000003
1694,20.71053,35.50053,29.305532,35,81,55.41666800000001,1011.4,1016.3,1014.00006,881.1690699999999,8.64,17.28,12.855,4.066419000000001,9.327805499999998,7.021003200000001
1698,15.590529,25.600529,20.775528,52,86,65.541664,1008.9,1011.5,1010.31256,884.568,1.08,20.880001,9.224999,0.7534930000000001,7.501892,4.602672599999999
1699,17.70053,27.440528999999998,22.851364,46,80,62.125,1010.9,1015.9,1012.79175,780.6198,3.2399998,29.88,12.539997999999999,1.7057923,17.898432,7.4948044000000005
1701,15.320529,25.520529,20.805117000000003,42,75,55.83333199999999,1014.5,1019.0,1017.0126300000001,551.3005400000001,1.08,23.039998999999998,8.219999000000001,1.6848617,10.605932000000001,5.782404
1702,18.29053,26.12053,22.03053,44,64,54.29166800000001,1014.4,1016.0,1015.1709,652.80884,1.8,11.519999499999999,7.2000003,0.0,3.767465,1.9316328999999999
1703,16.240528,24.88053,20.956778,44,68,56.20833199999999,1014.6,1016.1,1015.4666,703.06934,5.04,17.28,11.024999000000001,1.6204481000000002,9.092791,5.5822654
1704,15.050529500000001,27.90053,22.055113000000002,37,80,58.04166800000001,1012.1,1016.2,1014.6082,732.0944,8.28,24.48,12.975000999999999,3.6234312000000006,10.290077,7.1293144
1705,20.250528,29.89053,25.073446,38,71,55.16666800000001,1012.0,1013.3,1012.60834,557.61237,8.28,28.8,17.58,2.7167575,13.596843,7.6830134
1708,15.130529000000001,27.160528000000003,21.32011,47,88,66.875,1011.7,1014.1,1013.1333,819.0292,3.96,18.359999,10.695,0.2664,7.835058999999999,4.8539762
1713,13.670529,21.070529999999998,17.700945,47,81,62.625,1018.1,1021.0,1019.7542,124.46808,3.6,23.759998,12.570001,0.5328,8.29698,5.617642
1714,12.840529,23.020529,18.383448,37,69,53.08333199999999,1016.1,1020.1,1018.58344,843.64075,1.8,11.519999499999999,4.6349998,0.84243083,6.027944000000001,2.9593985000000003
1715,14.100529000000002,23.38053,19.185112,47,66,56.04166800000001,1015.0,1019.1,1016.25415,307.65106000000003,8.64,34.56,21.75,2.6372256000000003,18.921904,10.722519
1717,16.480529999999998,26.030529,21.44761,42,72,58.08333199999999,1011.5,1015.5,1013.675,0.0,10.799999,30.239997999999996,20.58,2.6639999999999997,11.830079,6.474222
1722,12.070528999999999,25.20053,18.88178,57,91,71.833336,1021.9,1024.3,1023.3792,840.0699,1.4399998999999999,11.159999000000001,7.0349984,0.5328,7.078424000000001,3.0552597
1723,15.150529,27.520528999999996,21.59303,48,87,68.708336,1020.2,1024.4,1022.4749,837.2,3.96,21.96,11.010000999999999,0.2664,7.0078892999999995,3.3924519999999996
1724,16.38053,26.940528999999998,22.628859,50,89,67.375,1017.3,1021.2,1019.56665,833.4255400000001,4.32,14.759998999999999,9.239998,1.4346079,6.399148,3.709136
1725,17.30053,28.920528000000004,23.462614000000002,37,81,59.79166800000001,1017.4,1019.3,1018.1709,830.73334,1.4399998999999999,10.08,5.49,0.84243083,3.9960000000000004,2.6068512999999998
1726,18.500528,29.530528999999998,24.200111,37,75,56.375,1015.8,1019.2,1017.825,827.5,3.96,12.599999,6.8249993,2.4560866000000003,6.2191706,4.0239650000000005
1727,17.54053,30.55053,24.430532,39,74,54.70833199999999,1014.3,1017.8,1016.3833,566.3702400000001,5.3999996,13.679998999999999,8.549999,0.0,7.3150935,3.7371445
1730,19.330528,28.530528999999998,24.070528,49,80,64.958336,1018.9,1022.3,1020.7791,814.5,1.4399998999999999,12.599999,6.074999299999999,2.0806506000000002,9.197554,4.1821665999999995
1731,17.97053,30.54053,24.391779,38,86,63.125,1012.0,1018.9,1015.38324,748.6301,4.68,20.519999,12.119999,0.5328,7.463956,4.4431577
1733,-0.25947133,6.4605284,3.0617793,62,93,81.25,1018.8,1029.3,1024.2125,235.21596,10.08,24.119999,16.574999,1.7870656000000003,12.326578,7.720805599999999
1734,-1.9494714,6.3005285,1.1921953,58,93,77.291664,1025.1,1030.5,1028.2292,497.6149,11.159999000000001,21.24,16.17,0.2664,7.329631,3.206849
1735,-2.4094715,6.470528599999999,1.0184453000000002,56,89,76.75,1019.0,1025.9,1022.6167,510.85034,5.04,23.039998999999998,14.444999,0.2664,11.636527000000001,3.9893968
1736,0.53052866,6.3705287,3.4305284,56,85,67.5,1020.6,1023.7,1022.2749,523.0,0.35999998,16.199999,6.0449996,0.0,6.0865254,3.5577285000000005
1737,2.0505285,10.360529,4.968862000000001,46,74,64.791664,1016.6,1023.1,1020.0917400000001,505.92807,16.56,32.760002,22.305,1.0656,7.9831147,5.418371
1739,3.8305285000000002,14.400529,8.878861,56,85,71.041664,1007.9,1021.2,1014.83746,194.26971,17.64,51.12,31.409994,5.956885,20.332098000000002,11.19098
1743,2.2805285,5.8905287,3.9113615,46,85,71.291664,994.7,1008.8,1005.3916,267.55072,17.28,33.12,24.359999,4.890454,18.398964000000003,12.245336
1746,9.110529,14.030529000000001,11.719279,60,77,67.708336,1002.9,1009.7,1006.00415,25.265247,24.119999,59.039997,42.659996,5.9150395,27.459883,16.345236
1747,3.9105287000000004,12.910528999999999,8.860946,56,96,74.416664,1005.7,1010.4,1007.90405,392.7358,10.799999,41.399998,24.465002,5.361196499999999,14.904121,10.514369
1748,5.8305287,13.090529,8.637611999999999,68,96,78.375,1004.6,1011.0,1006.55,0.0,11.879999,23.759998,19.485,6.3154216,16.563997,11.060471000000001
1749,6.970528599999999,15.370529000000001,10.588863,60,84,73.0,1011.2,1018.5,1015.7292,353.76633,12.24,29.519999,20.07,6.196305799999999,13.586398999999998,8.798347999999999
1750,3.5805285000000002,12.590529,7.4559455,63,90,78.166664,1008.6,1018.2,1014.12494,408.8333,4.32,21.599998,11.594998,6.132988500000001,14.407782999999998,9.443456
1754,5.0305285,8.620529,6.430529,74,85,81.458336,1001.0,1020.3,1010.59595,198.42623999999998,29.16,46.8,40.409996,16.32882,25.758276000000002,21.620964
1757,2.3005285,8.280529,5.244695,64,93,80.583336,1023.7,1028.3,1026.5042,0.0,1.4399998999999999,30.960001000000002,14.264998,0.7534930000000001,18.587007999999997,7.921787700000001
1759,1.8305286,7.000528299999999,4.553861,53,95,75.625,1034.7,1040.3,1038.1085,502.84442,3.6,23.039998999999998,16.994999,1.3319999999999999,14.241816,8.690425
1760,-0.52947134,4.230528400000001,1.3801118,40,83,63.29166800000001,1036.7,1039.8,1038.1124,489.58572000000004,5.7599998,24.84,17.07,1.1913770000000001,10.290077,5.9549959999999995
1761,0.44052866,7.760528599999999,3.3171952000000005,41,69,53.41666800000001,1032.2,1037.5,1034.6832,513.05,2.16,25.56,16.14,0.2664,7.4066863,3.5653865
1762,2.9605286,8.560528999999999,5.3063617,50,84,68.541664,1031.7,1033.6,1032.7042,442.2366,0.71999997,25.199999,8.204999,0.2664,6.287266000000001,4.138569
