,temp.min,temp.max,temp.mean,hum.min,hum.max,hum.mean,press.min,press.max,press.mean,precipipitation,sunshine,gust.min,gust.max,gust.mean,speed.min,speed.max,speed.mean
1559,3.3805285000000005,7.3605285,5.3946953,72,88,81.625,1015.7,1025.2,1022.47925,0.2,364.9571,28.44,41.399998,34.664997,14.892213,22.761225,17.805418
1560,1.5805286,5.3005285,3.6471949999999995,62,89,78.458336,1024.6,1026.6,1025.5084,0.8,390.7422,2.8799999,34.2,15.719998,2.1312,17.97361,8.561932
1565,0.68052864,7.970528599999999,4.600528700000001,67,92,83.75,1014.2,1018.9,1015.5752,3.7000002999999997,209.3617,7.559999499999999,34.56,23.294998,1.0656,21.967905,13.267024
1566,1.6605287,8.190529,4.546778,73,97,84.708336,1017.2,1030.8,1023.14166,0.3,0.0,3.6,33.839996,14.864999,3.207881,25.026009,9.098546
1568,1.2305287,8.090529,6.0030293,52,91,74.041664,1016.0,1021.4,1018.8335,10.200001,0.0,5.3999996,25.919998,19.245,5.394189,11.797039,8.048069
1569,4.1605287,10.210529,6.7680286999999995,56,86,74.041664,1017.5,1021.7,1020.0415,0.5,129.2149,20.16,35.64,29.730001,5.956885,19.182648,12.189425
1570,6.150528400000001,12.180529,9.201362,56,77,68.583336,1012.6,1021.7,1016.7708,0.8,0.0,29.519999,66.96,49.934998,8.29698,33.98245,21.575266
1571,10.210529,12.710529,11.433029,67,81,75.416664,1016.8,1024.3,1019.8709,0.3,0.0,32.760002,50.76,40.214993,15.75368,22.949087,18.692932
1572,8.120529,13.320529,10.774695,65,87,79.75,1018.2,1025.1,1022.1123699999999,0.3,0.0,10.799999,60.120003000000004,35.715,1.7057923,29.737926,15.925961
1573,2.4805286,12.5505295,8.440112,70,90,83.458336,1016.5,1032.4,1023.4583,7.9,208.96417,11.159999000000001,56.88,33.344997,0.9605189000000001,26.725111,15.985695999999999
1581,3.8705285000000003,7.1005287,4.894278,72,92,85.333336,1031.9,1035.6,1033.6831,0.3,56.80851,4.68,27.0,14.22,3.4632,16.802220000000002,9.431472
1582,0.22052866,4.5505285,2.3459453999999997,60,92,79.375,1032.6,1039.3,1035.7876,0.1,387.74627999999996,15.119998999999998,35.28,24.689995,4.161301,17.711092,11.041272
1592,1.7305287,5.700528599999999,3.545112,69,87,79.708336,1021.2,1029.3,1026.7916,0.4,0.0,23.4,54.36,32.835,17.74512,34.72818,22.513613
1593,4.6405287,7.6805286,6.313862,78,87,82.333336,1009.9,1020.1,1015.72095,7.6,0.0,43.56,59.039997,50.085003,20.485104,35.059696,28.504178999999997
1594,3.8905284,7.4405284,5.610945,72,89,81.208336,1009.6,1022.7,1015.3208599999999,3.0000002,19.148933,21.599998,65.88,39.149998,7.6887669999999995,26.439444,20.060318
1597,2.9405286,8.280529,6.2113624000000005,62,84,70.75,1010.0,1015.2,1011.7166,0.1,113.96418,25.919998,43.199996999999996,36.315,8.607647,21.859413,17.128088
1611,-2.2594714,6.8605285,1.8026118000000002,54,89,72.083336,992.3,1000.0,996.88745,0.3,215.13155,8.28,58.32,29.474998,0.79920006,41.50372,16.004772
1612,3.3305285000000002,8.690529,6.1651115,57,90,77.541664,985.5,991.6,988.73334,4.6000004,57.89362,3.6,46.8,20.279999,3.0374272,25.364020999999997,9.243621000000001
1613,3.6505284,9.010529,5.734279,66,84,76.458336,987.4,1001.7,993.7458,0.1,360.6383,5.3999996,27.359999,13.29,2.6639999999999997,13.8528,6.8078520000000005
1618,1.1505287,10.730528999999999,5.034278400000001,41,91,70.625,1016.9,1023.6,1019.5793,2.6,0.0,4.32,38.519997,21.24,3.9960000000000004,17.771095000000003,8.514321
1621,4.230528400000001,12.520529,8.679694999999999,53,79,68.0,999.3,1014.6,1007.32916,3.6999998,55.820919999999994,35.28,81.0,57.345,10.870295,41.065365,26.762793
1633,7.470528599999999,12.930529,9.591362,64,81,72.875,1030.0,1035.7,1032.6749,0.1,92.276596,2.52,32.760002,12.329999,0.79920006,14.505962,6.2930512
1642,18.71053,28.71053,22.762197,38,79,62.70833199999999,1013.4,1017.0,1015.17505,0.8,456.28225999999995,1.08,33.839996,11.79,0.5956885000000001,20.325115,7.206850500000001
1645,10.340529,20.72053,15.599697,49,77,62.08333199999999,1003.5,1015.7,1013.12915,0.1,465.22545999999994,6.4799995,45.0,19.125002,1.9394212,25.076999999999998,8.972608000000001
1646,11.780529,27.260529,17.815115,37,87,62.33333199999999,1007.3,1017.1,1012.07495,0.5,589.11365,18.0,56.88,31.424996999999998,2.1312,28.239658000000002,13.093050999999999
1648,11.480528999999999,19.240528,15.708862,52,94,70.791664,1016.0,1023.9,1020.6709,7.2999997,143.92871,4.32,34.56,13.47,1.8648,16.039404,6.0902157
1649,13.990529,20.350529,15.9721985,66,96,89.125,1010.7,1015.8,1012.7458,9.3,0.0,3.2399998,27.359999,11.88,2.0806506000000002,12.047054,6.693401299999999
1650,12.600529,16.680529,14.170528,71,94,86.416664,1009.4,1012.1,1010.6001,9.700001,0.0,7.92,30.960001000000002,16.23,3.7296,15.398288,9.657907000000002
1654,15.620529000000001,23.730529999999998,19.484695000000002,51,92,72.75,1007.9,1019.2,1014.27515,5.2,418.21277000000003,9.36,34.56,18.15,2.0806506000000002,23.017021,8.605202
1655,13.330529,22.21053,18.073862,50,93,72.0,1019.3,1021.3,1020.55835,0.9,695.3548599999999,1.4399998999999999,15.119998999999998,7.8299994,0.9605189000000001,6.665325599999999,4.063745
1659,18.29053,22.100529,20.137194,60,85,73.625,1012.2,1016.3,1014.2708,4.7000003,340.21277000000003,7.2,28.44,13.514999,1.0983953000000002,9.112282,4.414080599999999
1660,15.020529000000002,22.920528,19.048447,57,86,72.125,1016.6,1018.0,1017.20825,1.4000001,224.04256,5.04,18.72,9.089999,1.3583788,7.501892,4.591730999999999
1661,15.480529,20.090528,17.934694,74,94,84.791664,1016.2,1017.8,1016.82916,8.5,21.702126,5.04,17.28,9.734999,0.37674650000000004,7.835058999999999,3.8009230000000005
1670,23.860529,32.380527,27.871778000000003,46,77,61.45833199999999,1015.4,1018.3,1016.3584,1.5,847.6560000000001,2.8799999,24.119999,15.959998,0.5328,15.340570000000001,7.6816087
1671,17.110529,26.750528000000003,22.332613000000002,52,83,66.25,1016.8,1019.9,1018.51666,0.4,785.9982,6.4799995,20.519999,12.255,3.7296,13.534064,7.540894000000001
1675,18.72053,32.28053,25.384695,32,72,51.458332,1008.8,1015.5,1012.1875,3.6,703.3422,1.4399998999999999,28.44,13.664997,0.5956885000000001,13.322664000000001,5.662197
1676,18.55053,25.90053,22.511778,48,92,68.416664,1011.2,1012.9,1011.78754,8.599999,268.678,5.3999996,37.8,21.359999,2.1312,19.410673000000003,8.568351
1681,15.980529,25.190529,20.242613000000002,45,82,66.25,1012.5,1014.8,1013.55,0.4,393.91028,3.96,28.8,15.735,3.6234312000000006,16.252582999999998,8.0946
1682,16.010529000000002,22.660528,18.937197,46,84,66.666664,1014.9,1017.8,1016.6166400000001,2.1999998,753.46625,5.3999996,18.72,11.700001,2.1967907,8.599397999999999,6.0873914000000005
1683,14.450529000000001,20.940529,17.73178,58,78,70.041664,1013.5,1017.4,1015.3374,0.5,335.0282,2.16,20.880001,12.209999,0.84243083,14.015779,6.769502
1689,18.22053,32.190529999999995,25.287198999999998,31,77,56.0,1013.1,1016.0,1014.4666,2.5000002,528.9007,9.72,28.08,18.36,3.118132,13.680099499999999,7.739698
1690,20.750528,27.770528999999996,24.553445999999997,44,83,62.79166800000001,1016.5,1022.3,1019.72925,2.0,803.7229,4.68,29.16,18.105,1.4346079,10.210455,6.577567999999999
1695,25.820529999999998,32.21053,29.223029999999998,31,68,52.91666800000001,1005.9,1012.5,1009.6709599999999,2.7,345.77393,1.8,14.759998999999999,7.365,0.5956885000000001,10.605932000000001,4.6204696
1696,19.760529000000002,27.360529,22.396362,57,88,75.041664,1001.7,1006.2,1004.36255,4.599999400000001,80.96596,6.8399997,25.919998,15.704998999999999,0.84243083,14.796596,7.2391357
1697,17.180529,20.97053,18.808025,70,91,80.25,1000.1,1009.7,1004.13324,6.5,0.0,4.32,34.56,20.954998,1.4346079,21.512522,12.496974
1700,17.15053,23.90053,20.389698000000003,43,81,61.95833199999999,1015.5,1018.4,1017.1418,0.1,491.3248,4.32,23.759998,14.415001,0.0,11.748814,5.5218124
1706,20.63053,29.420528000000004,24.870527,47,82,62.75,1009.7,1013.6,1011.8249,3.8999996,523.50635,2.52,30.960001000000002,18.72,3.7105224000000003,12.798296,6.923853
1707,18.20053,21.70053,19.958445,72,95,86.083336,1008.4,1013.1,1010.25006,31.3,0.0,4.32,30.960001000000002,18.119997,1.3583788,12.897722,7.5642033
1709,17.54053,33.92053,25.765114,37,87,59.58333199999999,1008.1,1013.3,1010.90845,1.3000001,711.85425,11.879999,29.88,19.229998000000002,4.976763,12.566061999999999,8.945969999999999
1710,19.340528,26.230529999999998,22.90428,42,86,63.25,1011.8,1019.6,1016.75,0.8,460.55072,14.759998999999999,34.92,24.134992999999998,3.700947,13.855360000000001,8.986464
1711,16.850529,27.90053,21.303865,47,87,61.83333199999999,1011.4,1019.4,1016.5083599999999,3.5,528.96625,0.71999997,35.64,15.209999,2.6639999999999997,18.769388,6.398934
1712,14.340529,20.63053,16.84678,61,93,79.833336,1016.5,1019.7,1018.47906,9.3,99.60638399999999,3.6,27.72,10.634999,1.1913770000000001,9.686122,5.308296
1716,14.870529000000001,24.46053,19.860529,41,78,58.54166800000001,1014.7,1020.3,1017.87915,0.1,430.8649,1.8,16.919998,9.389999000000001,0.5956885000000001,7.0331616,3.9026222
1718,18.21053,31.05053,24.232198999999998,37,78,59.0,1008.9,1012.5,1010.54175,1.6000001,717.53864,10.08,43.92,24.089998,2.1477854,18.695510000000002,8.158605999999999
1719,20.15053,23.39053,21.87053,61,88,74.416664,1012.9,1019.0,1016.3833,4.2999997,325.9922,1.8,30.599998,13.890001999999999,1.5533656,10.86703,5.0816197
1720,13.610529000000001,19.89053,16.540113,70,92,83.416664,1019.0,1027.6,1022.2293,21.900002,0.0,2.8799999,20.16,9.99,0.5328,12.061772,6.0666566
1721,10.970528999999999,23.850529,17.394697,44,93,70.041664,1022.9,1028.0,1025.4708,0.7,768.7335,6.4799995,22.68,17.099998,0.2664,14.321323000000001,7.14945
1728,22.570529999999998,30.63053,26.44428,38,68,53.75,1014.6,1017.2,1015.94574,0.90000004,532.1078,5.3999996,12.599999,8.849999,1.9210378000000001,7.0382050000000005,4.792447
1729,21.770529,28.750528000000003,24.785111999999998,50,71,60.875,1016.8,1021.1,1019.0376,0.5,617.65393,3.2399998,10.799999,7.365,1.5533656,9.384694,4.0904207
1732,2.5305285,5.350528700000001,3.7001116,67,93,76.125,1014.8,1018.5,1016.71246,0.5,0.0,4.32,25.199999,14.145001,0.7534930000000001,18.47595,7.199367
1738,6.170528400000001,10.400528999999999,8.785946000000001,56,84,74.083336,1016.1,1021.9,1018.8999,1.1,130.17838,16.56,45.36,30.869995,5.5434246,22.309309,13.289529000000002
1740,4.8605285,11.650528999999999,7.3884463,64,83,73.541664,1005.2,1015.1,1008.5166,1.7000002,28.723406,38.88,59.76,49.62,20.580154,31.558000000000003,26.058062
1741,-0.42947134,6.0605288,3.4771955,65,81,74.708336,1016.6,1029.0,1025.2125,0.3,454.08367999999996,4.32,37.44,16.35,1.6204481000000002,22.058178,8.983653
1742,-1.1094713,6.8605285,3.2842786,66,82,74.583336,1009.8,1022.1,1014.4042400000001,2.3,0.0,4.68,39.6,18.66,2.5272923,20.429596,8.362366999999999
1744,2.8405285,6.720528599999999,5.2546954,51,85,74.833336,981.0,994.7,986.57495,4.6,178.98244,31.319998,60.47999599999999,48.089996,12.2021675,34.108565999999996,25.800653
1745,3.2405286,10.190529,7.133861500000001,63,82,74.666664,992.8,1006.8,1000.1292,1.4000001,328.5849,32.399998,69.84,45.059998,7.780522,27.46505,19.80821
1751,2.7105286,13.140529,7.665528999999999,57,96,78.75,991.2,1008.3,998.0374,5.7999997,21.543617,9.36,52.92,28.664998999999998,4.660096599999999,18.59846,10.902092999999999
1752,2.6505284,10.030529,6.464279,64,84,76.083336,988.0,998.1,995.05005,0.3,200.51985,15.480000500000001,37.44,22.725,4.5366282,16.154035999999998,8.200032
1753,6.3105288,10.0505295,7.842196,67,80,75.25,984.5,1000.4,990.08746,2.6999998,67.65958,23.4,55.079997999999996,40.065,4.13564,30.931096999999998,19.398779
1755,4.8305287,11.960529,7.665112,71,83,77.291664,1015.0,1021.9,1018.1042,1.0,227.96312000000003,16.919998,51.48,34.995,3.0374272,23.064764,14.102572
1756,3.9305286,8.650528999999999,6.964695,74,94,80.375,1018.2,1028.1,1022.74585,0.6,160.85106000000002,5.7599998,46.079997999999996,32.31,3.4631998999999998,25.712778,18.690193
1758,6.1605287,10.110529,7.720111999999999,82,94,87.5,1025.6,1034.7,1028.0624,5.0,0.0,9.72,32.760002,18.974997000000002,3.7862556000000005,17.082869,9.509177000000001
