,temp.min,temp.max,temp.mean,hum.min,hum.max,hum.mean,press.min,press.max,press.mean,precipipitation,snowfall,sunshine,gust.min,gust.max,gust.mean,speed.min,speed.max,speed.mean,label
0,8.100529,17.570529999999998,13.445110999999999,61,96,77.875,1013.1,1018.4,1015.7583,0.2,0.0,350.56273999999996,3.2399998,23.4,12.210002000000001,1.7870656000000003,10.403253,6.639939,6
1,11.110529,18.490528,14.988860999999998,59,94,76.458336,1013.9,1016.6,1014.9917,1.9,0.0,287.23404,6.4799995,25.199999,14.880001000000002,4.161301,16.2853,8.616541,4
2,10.320528999999999,18.170528,14.267612,71,96,83.583336,1015.3,1017.5,1016.38745,0.1,0.0,126.26506,3.2399998,24.119999,12.764999000000001,2.028842,11.289829,6.372418,4
3,10.450529,24.980529999999998,17.309278,54,92,77.625,1015.9,1018.7,1017.2625,0.0,0.0,881.2471,2.16,20.16,9.48,0.79920006,11.483046,4.6907377,0
4,12.350529,25.610529,19.88178,47,88,66.583336,1015.7,1020.7,1018.18353,0.0,0.0,951.56665,0.71999997,15.84,5.5650005,0.37674650000000004,6.443357,3.3112752,0
5,17.690529,26.250528000000003,21.623444,57,91,69.5,1012.6,1015.7,1014.5916,1.1,0.0,440.9897,1.08,41.760002,13.5,1.7870656000000003,16.802220000000002,6.2179933,5
6,15.270529000000002,22.65053,19.308447,54,91,72.0,1010.3,1015.8,1013.5957599999999,0.3,0.0,666.7021,0.71999997,32.760002,16.935001,0.37674650000000004,12.300642999999999,7.435599000000001,5
7,14.680529,24.170528,20.22428,62,89,75.083336,1005.6,1010.2,1007.7375,1.4,0.0,49.47872,0.35999998,11.159999000000001,5.31,0.0,7.920641000000001,3.9951190000000003,4
8,15.470529,27.88053,22.057198,49,89,74.291664,1003.2,1006.7,1005.0125,0.3,0.0,433.48175,3.2399998,27.72,11.985000999999999,2.3827540000000003,16.021694,7.9386554,5
9,16.920528,30.72053,22.644693,39,97,73.458336,1001.4,1005.7,1003.80835,0.0,0.0,531.9373,1.4399998999999999,24.119999,12.209999,1.8648,15.137991,6.780077499999999,2
10,16.45053,24.38053,20.846363,61,97,76.208336,1006.2,1010.7,1009.32916,0.0,0.0,597.0400400000001,1.08,41.039997,9.48,0.5328,20.540459,4.708371,0
11,14.310529,22.04053,18.440529,65,92,76.833336,1010.4,1013.5,1012.00006,2.3,0.0,242.56027000000003,3.96,40.68,13.694999,1.6848617,14.321323000000001,5.9480386,4
12,13.640529,17.730529999999998,16.127195,78,96,86.125,1012.2,1014.7,1013.6333,1.5,0.0,0.0,5.7599998,22.319998000000002,11.310002,3.4631998999999998,8.903501,6.3808312,4
13,14.210529000000001,19.180529,16.796364,69,96,81.25,1011.6,1014.2,1012.91254,0.9,0.0,112.76595,0.71999997,14.4,5.625,0.9605189000000001,11.157041,3.4699843,4
14,11.980528999999999,20.420528,15.939696,75,96,87.916664,1013.1,1015.7,1014.41254,5.9999995,0.0,0.0,2.8799999,24.48,13.244998999999998,1.3319999999999999,13.121383999999999,7.356984599999999,4
15,13.130529000000001,20.30053,16.613863000000002,64,96,81.583336,1009.7,1014.7,1011.9917,3.8,0.0,0.0,6.12,40.68,22.049997,3.1968002,20.950966,10.497695,4
16,13.180529,17.580528,15.043029,78,97,90.708336,1012.2,1013.4,1012.7041,4.9,0.0,0.0,4.32,31.68,9.8099985,2.742756,8.855546,5.9394207,4
17,12.970528999999999,18.72053,15.668029999999998,74,97,84.916664,1011.2,1014.0,1012.4626,15.9,0.0,302.217,11.879999,48.6,26.925005,5.327999999999999,15.726628,11.363224,4
18,10.640528999999999,14.130529000000001,12.53553,69,94,82.375,1007.8,1011.1,1009.0125,1.4000001,0.0,164.08334,8.28,28.08,17.115,4.13564,14.346079000000001,9.236237,4
19,7.040528999999999,14.920529,11.677612,61,95,74.625,1009.6,1014.7,1011.3501,0.1,0.0,362.55316,10.799999,33.839996,27.269999,5.956885,20.623213,13.586537,5
20,8.520529,16.21053,12.739696,64,92,76.75,1015.4,1020.3,1017.64166,0.3,0.0,494.36166,8.64,26.64,20.28,4.9121733,17.299599,10.826733,5
21,8.010529,18.590528,13.726363000000001,55,93,74.875,1020.6,1022.3,1021.4041,0.0,0.0,597.08014,1.08,15.480000500000001,8.445,0.84243083,9.549613,5.480354,0
22,9.670529,22.62053,16.558027,45,94,67.5,1018.2,1022.3,1020.3125,0.0,0.0,668.74963,1.4399998999999999,19.44,8.22,0.5956885000000001,10.494943,5.1587762999999995,0
23,10.330528999999999,23.180529,17.993029999999997,56,94,69.541664,1015.2,1020.2,1018.1416,0.0,0.0,917.5523699999999,1.4399998999999999,7.559999499999999,5.3549995,0.5328,4.912173,3.1325924,0
24,14.760529,25.340528,20.558447,48,80,63.79166800000001,1013.6,1016.7,1015.4375,0.0,0.0,790.4699,2.8799999,10.799999,6.2549996,1.3583788,6.179101999999999,3.8685942000000004,0
25,14.540529000000001,25.600529,21.050945000000002,54,94,71.0,1012.9,1015.3,1014.196,0.0,0.0,879.3553,0.71999997,10.440000999999999,5.82,0.5328,7.3150935,3.2451,0
26,15.240529,26.70053,21.367608999999998,57,98,74.333336,1014.7,1017.6,1016.35834,0.0,0.0,822.4981700000001,0.71999997,8.64,4.1849995,0.2664,6.681277799999999,2.6905077,0
27,18.000528,27.480529999999998,23.190947,52,81,67.375,1016.8,1018.9,1017.6958599999999,0.0,0.0,908.00134,1.08,8.64,5.25,0.2664,5.750785400000001,2.9842975,0
28,19.15053,27.80053,23.674278,46,79,62.625,1017.0,1018.5,1017.9707599999999,0.3,0.0,833.1286,1.08,12.599999,6.1949997,0.2664,7.8712067999999995,3.4857937999999993,5
29,18.070529999999998,27.06053,23.014696,52,90,67.416664,1017.2,1020.2,1018.55,0.0,0.0,884.78345,3.96,14.759998999999999,8.924998,2.3827540000000003,10.420294,5.574549,0
30,17.270529,28.12053,23.459276000000003,50,91,68.916664,1013.7,1018.4,1016.0835,0.0,0.0,884.7075,0.71999997,6.4799995,3.21,0.79920006,3.4632,1.7341785,0
31,19.29053,29.570529999999998,25.107615,50,83,63.16666800000001,1014.3,1015.8,1014.99585,0.0,0.0,870.4694,0.35999998,6.4799995,4.0499997,0.2664,4.897704,2.9124644,0
32,21.760529000000002,30.29053,25.562613,50,90,67.041664,1015.5,1018.4,1016.35004,0.90000004,0.0,627.1283599999999,0.71999997,11.879999,5.865,0.0,7.8395867,4.240075599999999,5
33,19.260529000000002,23.170528,21.730947,75,93,83.916664,1018.6,1021.9,1020.1458,3.8999998999999996,0.0,380.7891,0.71999997,14.4,5.31,0.5956885000000001,8.014169,3.024985,4
34,17.89053,26.20053,21.990112,47,94,69.25,1018.0,1020.7,1019.4207,0.0,0.0,896.8815,5.04,34.2,12.240001,2.6772869,13.977751000000001,6.611496400000001,0
35,16.22053,22.40053,19.359282,54,93,73.291664,1020.7,1022.8,1021.6416,0.0,0.0,561.16974,4.32,16.919998,11.97,2.4123544999999997,11.402417999999999,7.563149,0
36,12.680529,25.660528,19.65011,49,90,66.916664,1019.3,1022.9,1021.3041400000001,0.0,0.0,952.4333,1.8,24.84,9.855,0.7534930000000001,9.8568,4.4246989999999995,0
37,15.770529000000002,28.360529,22.215944,44,75,60.04166800000001,1018.2,1020.9,1019.6125,0.0,0.0,843.1832,1.08,25.199999,12.029997999999999,0.5956885000000001,11.038736,6.3287625,0
38,19.64053,31.090528000000003,25.273857,50,83,62.75,1016.8,1020.1,1018.43756,0.0,0.0,669.9134,1.8,12.599999,6.225,0.9605189000000001,7.725600200000001,4.706173000000001,0
39,22.430529,31.440528999999998,26.587609999999998,50,74,59.125,1016.3,1019.9,1018.22925,0.0,0.0,611.4973,0.35999998,33.48,8.925,0.5956885000000001,12.540622,4.264880000000001,0
40,21.160528,29.070529999999998,25.625946,53,81,66.375,1015.8,1018.4,1017.23334,0.0,0.0,839.8539999999999,2.8799999,22.319998000000002,10.394999499999999,1.8837326,9.073257,5.784599299999999,0
41,19.920528,31.90053,25.032196,45,90,70.291664,1010.1,1016.4,1013.5876,0.1,0.0,658.6070599999999,1.8,44.639996000000004,10.575,1.3319999999999999,23.61362,7.1116753,5
42,17.420528,27.30053,22.735947,59,97,78.541664,1009.3,1014.3,1012.49176,0.6,0.0,619.96954,2.52,8.64,5.0399995,0.5328,5.956885,3.1817957999999997,5
43,19.860529,32.000526,25.737198,46,85,64.916664,1004.3,1011.1,1008.1293300000001,0.0,0.0,896.2082,2.8799999,47.16,13.919998999999999,1.3319999999999999,15.899417000000001,7.632555,0
44,18.38053,24.12053,21.657614000000002,57,88,68.208336,1009.0,1017.2,1014.7167400000001,0.0,0.0,552.01245,1.8,38.16,16.949999,1.5533656,13.226431,7.214632000000001,0
45,16.740528,28.80053,23.337614000000002,42,91,64.333336,1014.5,1017.2,1015.8084,0.0,0.0,913.43365,0.35999998,8.28,4.9349995,0.5956885000000001,5.9865956,3.3658257000000007,0
46,18.64053,24.690529,21.30428,59,79,67.416664,1015.7,1022.6,1019.37915,0.2,0.0,202.91135,3.6,29.16,15.629998,1.3319999999999999,17.975586,8.582757,5
47,14.220529,24.610529,19.537195,49,84,66.666664,1021.5,1027.3,1024.0708,0.0,0.0,837.2144,1.8,26.28,11.52,0.2664,12.509458,5.6690545,0
48,13.020529,25.780529,19.309694,46,96,70.291664,1017.8,1022.7,1020.38745,0.0,0.0,681.95,0.71999997,24.48,12.585,1.9394212,13.852799,7.3594985,0
49,13.610529000000001,27.45053,21.292198000000003,50,87,68.75,1009.6,1018.7,1014.0083599999999,0.0,0.0,930.55,2.52,19.08,7.9049993,1.1302395,11.204646,5.1118654999999995,0
50,18.830528,29.88053,24.734276,46,86,63.33333199999999,1008.2,1010.2,1009.28754,0.3,0.0,804.6607700000001,0.35999998,8.64,4.815,0.84243083,6.2419515,3.3530777,5
51,16.260529000000002,24.79053,21.10386,67,94,81.625,1010.3,1017.1,1013.1834,3.0,0.0,159.1833,0.35999998,28.08,11.099999,0.5328,14.999053,6.5986970000000005,4
52,14.180529,17.46053,16.096365,80,96,88.25,1016.9,1021.5,1018.3958,13.0,0.0,0.0,6.12,46.8,21.299997,3.118132,19.853504,9.511658,4
53,13.030529,20.570529999999998,16.423029999999997,54,91,74.291664,1018.8,1022.1,1020.99585,0.6,0.0,451.27655,11.159999000000001,31.319998,21.9,5.7384315,17.151278,10.547086,5
54,12.610529,21.13053,17.23303,45,81,62.625,1015.2,1020.1,1017.73315,0.0,0.0,537.17664,2.52,18.72,9.974999,2.1477854,12.622413,6.39415,0
55,13.990529,18.730529999999998,16.414279999999998,69,95,81.333336,1012.8,1016.0,1014.7043,5.1,0.0,148.08511000000001,2.52,31.319998,11.91,0.84243083,11.651765,5.850199,4
56,13.570529,22.000528,17.708862,52,94,73.083336,1013.8,1019.6,1017.5916,6.3999996,0.0,691.61237,5.3999996,36.36,14.355000500000001,1.3583788,14.241816,6.8542175,5
57,14.730529,21.490528,17.955946,64,88,76.083336,1015.9,1020.2,1017.9458599999999,3.9000003,0.0,198.84042,2.16,33.48,15.569999,1.0656,14.159351999999998,6.9806576,4
58,13.800529500000001,18.63053,16.285946,71,98,82.541664,1011.7,1015.9,1013.4248699999999,3.7999997000000003,0.0,194.68086,3.2399998,32.760002,19.095,2.6772869,17.848799,9.881739999999999,4
59,12.710529,20.30053,16.467195999999998,55,91,74.291664,1014.6,1017.1,1015.85425,0.5,0.0,665.3535,1.8,20.519999,8.7,1.3319999999999999,7.36826,4.138066,5
60,12.450529,24.14053,18.542196,46,84,64.0,1015.6,1018.3,1016.9583,0.0,0.0,904.26666,2.52,15.84,7.4550004,1.1913770000000001,11.102841,5.4453235,0
61,16.40053,28.480529999999998,21.774279,47,85,63.66666800000001,1013.5,1017.0,1015.55005,1.0,0.0,641.8124,2.52,28.44,10.935,0.37674650000000004,12.326578,6.3483005,5
62,17.31053,20.190529,18.547197,83,96,90.25,1015.2,1016.6,1016.0251,13.800001000000002,0.0,0.0,1.4399998999999999,32.760002,8.654999,1.0983953000000002,11.188799000000001,4.1883206,4
63,13.130529000000001,19.90053,17.415113,64,91,77.583336,1015.4,1016.6,1016.0874,0.4,0.0,463.60067999999995,4.68,32.399998,17.009995999999997,2.4560864,12.225408999999999,8.0802965,5
64,13.650529,22.96053,18.180529,51,82,68.833336,1009.1,1016.4,1012.5083,0.2,0.0,370.4064,1.08,21.599998,10.56,1.5533656,12.798296,5.6841807,5
65,14.900529,17.170528,16.202614,67,95,81.958336,1006.9,1014.5,1009.89166,12.5,0.0,14.042551999999999,9.0,37.44,24.284998,5.327999999999999,16.512503,10.618826,4
66,11.160528999999999,19.990528,16.305529999999997,52,86,66.958336,1014.6,1019.1,1017.2375,0.0,0.0,868.8511,5.04,22.319998000000002,10.230000500000001,3.1968002,8.29698,5.6916027,0
67,12.540529,22.920528,17.937613,52,84,66.583336,1017.5,1020.2,1018.9375,0.0,0.0,883.8429,0.71999997,8.64,4.3350005,0.0,5.0052012999999995,2.3555968,0
68,16.770529,21.590528,18.997612,65,89,73.625,1016.9,1019.0,1017.6958,0.5,0.0,521.4858,1.8,27.0,10.799999,0.37674650000000004,14.420093,6.3792443,5
69,14.710529000000001,24.65053,19.73303,49,95,71.333336,1014.7,1019.0,1017.16254,0.0,0.0,866.71735,1.4399998999999999,8.64,4.424999,0.5328,5.3545737,2.9929068,0
70,16.600529,25.65053,21.208445,48,88,67.583336,1014.7,1017.0,1015.9207,0.0,0.0,446.33014000000003,1.4399998999999999,7.92,4.6199994,0.5328,4.552245,3.0067728,0
71,18.190529,24.230529999999998,21.294695,57,83,67.5,1014.1,1016.6,1015.6084599999999,0.0,0.0,409.78722999999997,4.32,23.759998,11.625001,1.3319999999999999,11.239428,5.522238300000001,0
72,16.020529,20.330528,18.279695999999998,70,96,83.25,1013.3,1016.6,1014.6541,17.400002,0.0,133.29433,3.96,25.919998,13.32,2.0806506000000002,10.444103,5.884414,4
73,14.400529,21.88053,17.931362,57,89,73.916664,1013.9,1016.5,1015.2917,1.2,0.0,105.95743999999999,2.8799999,15.480000500000001,9.165,2.4560866000000003,9.914233,5.5595717,4
74,13.390529,21.55053,17.648863000000002,64,97,81.958336,1008.9,1016.2,1013.7541,5.5,0.0,74.682976,0.71999997,20.16,6.6299996,0.5328,9.304952,3.2140703,4
75,13.200529000000001,17.40053,15.795528,74,97,84.0,1003.9,1015.2,1010.8166,15.4,0.0,403.12906,2.16,64.439995,35.13,1.6204481000000002,26.458227,14.876121,4
76,13.120529000000001,16.20053,14.723861999999999,69,85,77.833336,1012.5,1016.1,1014.47485,4.1000004,0.0,0.0,10.440000999999999,54.36,42.6,5.1725525999999995,19.828466,14.442042,3
77,14.840529,19.87053,16.930946,59,82,73.333336,1013.4,1016.5,1015.29175,0.0,0.0,0.0,3.2399998,58.679995999999996,33.930004,2.6237357000000006,20.056221,12.340809,1
78,15.770529000000002,20.64053,17.66303,63,87,73.041664,1010.9,1013.6,1012.11255,0.1,0.0,69.35,3.2399998,32.760002,16.470001,2.8318708,12.486744999999999,6.6851296,4
79,14.970529,23.95053,19.239697,59,89,72.5,1013.1,1017.0,1015.49585,0.0,0.0,653.39355,0.71999997,9.0,5.19,0.2664,6.9264,2.8493497000000003,0
80,15.550529500000001,26.730529999999998,21.672613000000002,60,94,74.958336,1016.8,1021.6,1019.4001,0.0,0.0,305.04504,0.71999997,10.799999,5.595,0.5328,7.501892,4.428321400000001,0
81,19.340528,28.580528,23.97803,55,85,70.041664,1022.2,1024.8,1023.2957,0.0,0.0,830.0007,0.71999997,7.2,4.395,0.5328,4.4337797,3.0054572,0
82,19.490528,30.22053,24.58886,48,89,68.791664,1013.6,1022.9,1018.2834,0.0,0.0,614.0347,3.6,18.72,7.725,1.6204481000000002,8.009739999999999,4.8447547,0
83,18.39053,25.500528,22.689695,58,97,74.25,1007.6,1013.1,1009.72906,1.5,0.0,78.21259,1.08,36.36,12.315,1.5069860000000002,13.628123,6.103743,4
84,16.430529,21.680529,19.644697,70,95,78.958336,1008.7,1017.7,1012.55,4.9999995,0.0,383.98618,7.559999499999999,37.8,24.855001,4.3038235,16.859142000000002,10.522924,5
85,12.610529,22.840528,18.01928,49,92,68.375,1016.9,1019.9,1018.35834,0.0,0.0,791.2525,0.71999997,12.599999,5.8950005,0.5328,6.9161463,3.4130087,0
86,15.740529,28.980529999999998,22.603865,42,89,65.875,1006.8,1017.0,1013.01245,0.6,0.0,514.90216,0.71999997,36.719997,11.534999000000001,0.0,10.474637,6.5536213000000005,5
87,18.64053,24.330528,20.726778,61,87,74.833336,1006.9,1010.6,1008.99585,10.0,0.0,0.0,5.7599998,55.079997999999996,35.49,3.4734309000000003,19.7082,12.099503,4
88,12.670529,18.660528,15.329279999999999,61,92,77.75,1009.5,1020.8,1016.8376,0.3,0.0,348.80176,2.52,59.399998,24.36,1.5069860000000002,22.924335,11.280585,4
89,8.940529,18.510529000000002,14.118445000000001,53,85,69.625,1013.6,1021.6,1018.1082,0.5,0.0,154.74858,5.7599998,48.239998,19.89,2.6772869,15.597487,9.495555,5
90,9.440529,14.040529000000001,12.092196000000001,72,88,80.958336,1013.4,1018.6,1015.8459,2.0,0.0,264.52625,31.319998,54.36,43.724995,12.748291,26.725111,19.728666,7
91,10.210529,17.160528,13.400112,56,96,76.916664,1019.1,1023.0,1021.31665,0.0,0.0,419.3617,6.12,34.92,14.354999,4.5833187,11.967262,7.7404020000000004,1
92,-3.1994715,0.91052866,-1.2007215,74,94,83.625,995.1,1002.6,997.84595,4.2,2.7300002999999995,0.0,2.52,57.96,26.009995999999997,0.79920006,27.855046999999995,12.246411,8
93,-6.239471400000001,0.73052865,-2.8398879,70,89,81.166664,1000.3,1010.0,1007.03754,0.0,0.0,250.60605,3.96,66.6,26.640007,1.1302395,31.445359999999997,13.701432,2
94,-5.5894713,0.61052865,-2.8894718,70,92,84.333336,1007.3,1014.5,1009.51666,0.0,0.0,314.4344,1.08,17.64,8.054999,3.4115846,11.651765,7.0118089999999995,2
95,-3.9994717000000004,1.1005287,-1.8769712,61,95,80.166664,1015.4,1022.1,1019.7083,0.0,0.0,380.48697000000004,1.8,27.359999,12.914997999999999,1.5984001,11.483046,6.8751087,1
96,-2.8694715,3.9005284,0.34094515,74,98,86.708336,1004.9,1019.4,1012.05005,1.8,0.0,0.0,1.08,64.799995,15.314998999999998,3.767465,20.746729000000002,9.348985,6
97,1.7405287,3.5905285000000005,2.6105285,92,98,93.875,996.4,1004.0,999.1418,33.3,0.0,0.0,0.71999997,24.119999,14.55,2.4560864,17.808994000000002,11.761481,4
98,3.2005286,10.270529,7.5759454,83,97,91.708336,996.5,1002.2,999.6624,10.3,0.0,56.473404,4.32,68.76,19.17,0.84243083,20.616331,7.7274975999999995,3
99,3.6005285000000002,14.460529000000001,9.393445,65,97,85.25,999.8,1002.7,1001.3208599999999,0.70000005,0.0,84.255325,0.71999997,73.799995,25.26,1.5533656,23.48101,10.310781,3
100,-1.3294713,10.930529,1.2330287,67,92,83.208336,1003.5,1031.7,1023.0625,4.8,3.1499999,427.57642000000004,11.159999000000001,47.88,33.825,7.5066204,29.038821999999996,20.216822,8
101,-1.1094713,3.5705285000000004,1.1238618999999999,74,92,83.458336,1031.0,1034.2,1032.8583,0.5,0.35,2.150709,31.68,51.48,42.449993,14.249288,27.137518,21.600718,8
102,1.4805287,5.5605288,3.1709452000000002,74,92,84.166664,1023.0,1032.5,1027.3998,0.1,0.0,72.76595999999999,38.88,50.399998,46.515,15.923945000000002,28.948256,22.407892,7
103,0.9505287,4.5705285,2.6355288,69,95,85.25,1016.9,1022.1,1018.75415,0.0,0.0,191.48936,14.759998999999999,45.0,28.694998,9.697107,21.844799,14.703728,2
104,-4.1694713,0.5705286999999999,-1.3044714,55,96,80.791664,1018.2,1024.4,1022.1873,0.0,0.0,280.46667,0.71999997,35.64,21.404997,0.2664,22.469382999999997,12.128602,1
105,-4.9394712,-0.6194713000000001,-2.8382213,47,91,77.625,1022.9,1029.5,1025.1542,0.6,0.42000002,46.59575,3.96,34.56,14.774999,1.3583788,20.78603,9.022101,8
106,-4.769471599999999,-0.87947136,-2.9007215,53,93,79.125,1024.4,1030.3,1028.2832,0.3,0.21000001,52.340427000000005,5.7599998,43.92,23.1,2.0806506000000002,26.970943,14.515697,8
107,-3.7594714,0.24052864,-1.7407213,55,94,76.666664,1001.5,1023.9,1016.3915400000001,0.5,0.35000002,140.88547,8.64,82.799995,32.144993,2.9304,45.60422,18.036015,8
108,-3.5194714,1.6005287,-0.74197143,73,96,84.25,991.8,1001.2,997.3833599999999,5.800000700000001,4.06,0.0,10.799999,82.799995,43.11,6.2419515,45.33655,24.128721,8
109,-5.9294715,1.8005286,-2.3123883999999997,62,86,72.083336,1000.8,1002.8,1001.85834,0.0,0.0,219.3149,13.32,56.519997,25.755,4.212154,17.024607,12.901798,2
110,-1.2094713,5.8305287,2.8130286,55,95,76.208336,996.6,1001.0,998.97095,1.1,0.0,46.030144,6.12,108.0,51.69,5.334656,54.31033299999999,23.429382,7
111,4.850528700000001,8.600529,6.707195,71,93,80.791664,1000.2,1005.5,1003.23334,5.8999996,0.0,0.0,48.239998,97.92,70.02,14.770192000000002,46.608578,27.134590000000003,7
112,0.59052867,7.1605286999999995,4.8292785,76,95,84.083336,1002.2,1007.2,1005.3582,0.4,0.0,0.0,6.8399997,69.84,26.595001,4.652476,23.298962,11.142783,3
113,3.8805285000000005,9.930529,6.130945,78,93,86.416664,998.7,1002.8,1000.79584,7.899999,0.0,159.57446000000002,10.440000999999999,35.64,20.429998,6.579594,15.629304999999999,10.987496,6
114,3.2405286,8.790529,5.9259453,80,96,89.0,994.1,999.3,996.6084,0.0,0.0,95.12288000000001,2.16,30.599998,6.674999000000001,0.9605189000000001,10.555628,4.308018,2
115,-1.8094714,4.540529,1.0601118999999999,93,96,95.25,995.1,1007.1,1000.16656,21.5,13.860001,0.0,5.04,46.44,22.095,2.6237357000000006,26.385706,12.197314,8
116,-5.549471400000001,-1.7894714,-3.1644714,77,95,90.458336,1007.5,1025.3,1016.62506,4.1,2.87,0.0,16.56,50.399998,33.405,11.191971,28.516,19.76272,8
117,-10.1994705,-3.9994717000000004,-7.0994716,60,94,84.833336,1025.6,1030.7,1028.7166,0.0,0.0,463.88635,3.96,16.919998,8.189998,3.4632,8.365129,5.417909,1
118,-8.489471,-0.14947134,-5.0665545,49,83,69.125,1022.6,1029.1,1025.9207,0.0,0.0,90.05532,6.12,41.399998,17.744999,4.743117,24.220434,12.660838,1
119,-3.8994714999999998,2.2705286,-0.1094713,78,100,92.375,1020.4,1022.3,1021.37085,0.1,0.0,0.0,5.04,12.599999,8.940000999999999,4.5366287000000005,11.305533,7.9914436,6
120,1.7305287,3.9505286,2.9092786,86,100,92.833336,1020.5,1022.4,1021.49585,0.6,0.0,0.0,2.52,10.799999,6.2999997,2.7167575,9.722688,6.2559333,6
121,-0.93947136,3.4605286,1.4496951999999999,79,97,90.0,1020.9,1024.4,1022.96246,0.0,0.0,328.36597,1.4399998999999999,25.199999,9.704999,0.9605189000000001,13.505192999999998,5.482359400000001,1
122,-2.1294715,3.2005286,-0.10905471,74,98,88.041664,1023.1,1025.6,1024.2583,0.0,0.0,349.65,1.8,13.679998999999999,7.3500004,1.0656,9.369556,5.114128599999999,1
123,-1.3594713,3.1805286,0.124278635,79,97,88.75,1020.2,1023.7,1022.1542400000001,0.0,0.0,514.4333,1.08,6.4799995,3.45,0.2664,5.1725525999999995,2.1546195,1
124,-3.7794714,3.5005286,-0.1932214,68,97,86.875,1019.7,1024.4,1021.7458,0.1,0.07,81.008514,1.4399998999999999,15.480000500000001,7.904998299999999,0.84243083,9.802651,4.917098999999999,8
125,-4.809471599999999,2.1305285,-1.8978049,61,99,84.375,1022.4,1025.7,1024.1208,0.0,0.0,338.1844,0.71999997,16.56,6.390001,0.2664,10.290077,4.191128,1
126,-3.4794714,1.0505286,-1.4673882,74,94,85.375,1016.8,1021.9,1019.2751,0.0,0.0,239.36171000000002,0.71999997,6.8399997,3.9300002999999997,0.37674650000000004,6.9468616999999995,3.136737,1
127,-4.309471599999999,5.500528299999999,-0.20822142,71,99,84.916664,1008.9,1016.8,1013.62494,0.0,0.0,497.24094,5.7599998,19.44,10.784999000000001,5.394189,12.038215,8.522948,2
128,-1.3294713,10.570528999999999,6.531779,68,99,78.375,1003.2,1008.2,1005.0708,1.1,0.0,8.936169999999999,12.24,90.36,61.74,9.0732565,36.570614,22.983727,7
129,7.8105288,13.620529000000001,10.957611,64,93,76.458336,1005.4,1010.8,1008.74994,2.5,0.0,0.0,6.8399997,83.15999599999999,42.3,4.161301,31.255203,13.240948999999999,3
130,6.700528599999999,15.120529000000001,11.397195,60,95,74.166664,1009.2,1012.7,1011.2708,0.0,0.0,334.51842999999997,11.519999499999999,43.92,22.305,5.1450385999999995,11.229953,8.080733,2
131,2.8705285,10.500529,8.003863,54,97,80.375,1009.3,1019.3,1012.7166,12.700001,0.0,0.0,6.12,51.48,27.885,3.5039446000000005,16.93265,8.948688,4
132,1.5005287,5.290529,3.2559452,83,94,91.333336,1017.2,1023.1,1020.5459,1.5,0.42000002,0.0,3.2399998,29.16,9.749999,1.6848617,14.557241000000001,4.7774285999999995,8
133,1.0505286,8.140528999999999,3.8634453,63,96,85.708336,1009.5,1016.5,1012.89575,2.1,0.0,102.43422,2.16,57.96,19.949999,2.1477854,21.097804999999997,9.310357000000002,6
134,4.5505285,9.380529,6.1363616,68,92,83.5,1016.2,1023.3,1020.64575,1.8,0.0,0.0,5.3999996,47.16,22.5,1.6848617,11.188799000000001,7.702862,3
135,9.370529,13.500529,11.279278999999999,74,82,78.666664,1017.5,1019.3,1018.2708,0.4,0.0,0.0,43.199996999999996,63.72,55.320004000000004,7.1730394,22.226446,16.517813,3
136,6.6005287,12.400528999999999,9.836778,75,88,81.583336,1018.6,1021.8,1019.94165,0.0,0.0,360.4195,3.96,47.16,14.730000500000001,2.0806506000000002,12.2919855,6.234014,1
137,6.9205284,11.120529,8.931778999999999,65,88,76.083336,1020.4,1029.3,1026.4708,0.0,0.0,465.46497,1.8,45.0,21.269997,1.5984001,15.034498000000001,7.7393928,1
138,4.8605285,10.670529,7.113863,59,88,78.875,1026.2,1029.1,1027.725,0.0,0.0,532.7954,2.8799999,7.92,4.83,3.4734309000000003,6.828367999999999,4.9141407,1
139,3.6905286,9.670529,6.5609455,53,86,69.291664,1026.2,1028.7,1027.3168,0.0,0.0,537.1431,0.71999997,7.559999499999999,4.9500003,0.84243083,5.7384315,4.062995,1
140,4.2805285,11.070528999999999,7.2459455,67,88,78.833336,1025.2,1028.2,1026.725,0.0,0.0,44.04255,0.35999998,28.8,10.26,1.4346079,12.392611500000001,5.8667492999999995,1
141,0.21052867,6.0505285,3.5901117,70,94,84.666664,1026.5,1030.2,1028.8751,0.1,0.0,262.95105,3.6,33.12,22.814997,1.5533656,15.268694,10.086499,6
142,-0.76947135,3.0705285,0.84802866,71,96,85.291664,1026.5,1029.4,1027.7001,0.5,0.35000002,12.765956,2.16,41.760002,22.830002,0.0,26.331858,13.948803,8
143,-2.8794715,2.8505285,-0.33030477,55,97,77.541664,1029.4,1032.1,1030.5499,0.0,0.0,419.27267,4.68,34.92,19.935001,4.161301,18.36808,9.688444,1
144,-6.1994715,2.0205286,-1.8382217,49,96,71.375,1026.6,1031.4,1029.0084,0.0,0.0,436.41666,2.8799999,33.839996,21.015,1.4346079,14.493725,7.6097484,1
145,-7.0594716,1.2705287,-3.377388,64,99,82.333336,1025.6,1028.3,1027.2042,0.0,0.0,510.28615999999994,4.32,14.759998999999999,7.064998599999999,1.9210378000000001,7.9831147,4.2278137000000005,1
